Dialogue_ID,Utterance_ID,Speaker,Original_Emotion,Predicted_Emotion
13,2,Mona,surprise,Surprise
13,3,Ross,neutral,Joy
14,0,Ross,neutral,Joy
14,1,Mona,neutral,Neutral
14,2,Ross,neutral,Neutral
14,3,Mona,surprise,Surprise
14,4,Ross,neutral,Joy
14,5,Mona,neutral,Fear
15,0,Ross,anger,Surprise
15,1,Charlie,neutral,Neutral
15,2,Ross,neutral,Joy
15,3,Charlie,sadness,Sadness
15,4,Ross,surprise,Surprise
15,5,Charlie,sadness,Disgust
15,6,Ross,anger,Surprise
15,7,Charlie,sadness,Neutral
15,8,Ross,neutral,Neutral
15,9,Charlie,sadness,Sadness
15,10,Charlie,neutral,Neutral
15,11,Charlie,neutral,Joy
15,12,Paleontologist,neutral,Neutral
15,13,Ross,neutral,Anger
15,14,Charlie,neutral,Neutral
15,15,Professore Clerk,joy,Joy
15,16,Ross,anger,Anger
15,17,Ross,anger,Anger
15,18,Ross,anger,Neutral
15,19,Ross,neutral,Neutral
15,20,Ross,anger,Neutral
15,21,Ross,joy,Joy
15,22,Ross,joy,Joy
16,0,Ross,joy,Joy
16,1,Rachel,joy,Joy
16,2,Phoebe,disgust,Disgust
16,3,Monica,surprise,Surprise
16,4,Phoebe,neutral,Neutral
16,5,Ross,neutral,Neutral
17,0,Joey,anger,Neutral
17,1,Joey,joy,Joy
17,2,Chandler,neutral,Neutral
17,3,Monica,neutral,Neutral
17,4,Rachel,fear,Fear
17,5,Monica,neutral,Neutral
17,6,Rachel,fear,Fear
17,7,Caitlin,joy,Neutral
17,8,Ross,joy,Joy
17,9,Caitlin,joy,Joy
17,10,Ross,joy,Joy
18,0,Ross,neutral,Joy
18,1,Joey,neutral,Joy
18,2,Ross,neutral,Joy
18,3,Joey,joy,Joy
18,4,Ross,neutral,Neutral
18,5,Joey,joy,Joy
18,6,Joey,fear,Fear
18,7,Ross,neutral,Neutral
18,8,Joey,sadness,Fear
18,9,Joey,surprise,Joy
18,10,Ross,fear,Joy
19,0,Joey,neutral,Neutral
19,1,Phoebe,neutral,Joy
20,0,Rachel,neutral,Neutral
20,1,Joey,joy,Joy
20,2,Phoebe,joy,Joy
20,3,Joey,joy,Joy
20,4,Joey,joy,Joy
20,5,Joey,joy,Joy
20,6,Joey,joy,Joy
20,7,Joey,joy,Joy
20,8,Joey,neutral,Neutral
20,9,Joey,neutral,Neutral
20,10,Phoebe,neutral,Surprise
20,11,Joey,neutral,Joy
20,12,Joey,joy,Joy
20,13,Joey,joy,Joy
20,14,Joey,joy,Joy
20,15,Rachel,surprise,Surprise
20,16,Joey,neutral,Neutral
21,0,Monica,surprise,Surprise
21,1,Ross,neutral,Neutral
21,2,Monica,joy,Joy
21,3,Phoebe,surprise,Surprise
21,4,Ross,neutral,Neutral
21,5,Monica,surprise,Neutral
21,6,Phoebe,anger,Sadness
21,7,Ross,neutral,Neutral
21,8,Phoebe,disgust,Disgust
21,9,Phoebe,neutral,Disgust
21,10,Phoebe,neutral,Disgust
21,11,Phoebe,disgust,Anger
21,12,Monica,neutral,Joy
21,13,Phoebe,joy,Joy
22,0,Joey,disgust,Disgust
22,1,Nurse,neutral,Neutral
22,2,Joey,surprise,Surprise
22,3,Nurse,neutral,Neutral
23,0,Monica,surprise,Fear
23,1,Chandler,anger,Anger
23,2,Phoebe,surprise,Surprise
23,3,Rachel,joy,Surprise
23,4,Monica,neutral,Neutral
23,5,Ross,neutral,Neutral
23,6,Rachel,neutral,Neutral
23,7,Monica,neutral,Neutral
23,8,Chandler,surprise,Anger
24,0,Rachel,neutral,Neutral
24,1,Rachel,neutral,Neutral
24,2,Rachel,neutral,Sadness
24,3,Ross,joy,Joy
24,4,Rachel,surprise,Surprise
24,5,Ross,neutral,Joy
24,6,Ross,neutral,Joy
24,7,Rachel,joy,Joy
24,8,Ross,fear,Surprise
25,0,Mr. Treeger,joy,Joy
25,1,Joey,joy,Joy
25,2,Mr. Treeger,joy,Joy
25,3,Joey,joy,Neutral
25,4,Mr. Treeger,neutral,Neutral
25,5,Joey,neutral,Joy
25,6,Mr. Treeger,neutral,Joy
25,7,Joey,neutral,Neutral
25,8,Mr. Treeger,neutral,Neutral
25,9,Joey,neutral,Joy
25,10,Mr. Treeger,neutral,Joy
25,11,Joey,surprise,Surprise
25,12,Mr. Treeger,neutral,Neutral
25,13,Joey,neutral,Neutral
26,0,Ross,surprise,Fear
26,1,Joey,neutral,Sadness
26,2,Carol,surprise,Neutral
26,3,Joey,neutral,Neutral
26,4,The Casting Director,neutral,Neutral
26,5,Ross,joy,Joy
26,6,Joey,joy,Joy
26,7,Ross,joy,Joy
26,8,The Casting Director,neutral,Neutral
26,9,The Casting Director,neutral,Neutral
26,10,The Casting Director,neutral,Neutral
26,11,Joey,sadness,Neutral
26,12,Ross,neutral,Neutral
26,13,Ross,neutral,Neutral
27,0,Monica,sadness,Neutral
27,1,Chandler,joy,Joy
28,0,Ross,anger,Fear
28,1,Ross,anger,Surprise
28,2,Ross,anger,Joy
28,3,Ross,joy,Joy
28,4,Emily,fear,Neutral
28,5,Ross,joy,Joy
28,6,Emily,fear,Neutral
28,7,Ross,sadness,Neutral
29,0,Monica,surprise,Surprise
29,1,Chandler,joy,Joy
29,2,Monica,neutral,Joy
29,3,Chandler,joy,Joy
29,4,Monica,surprise,Surprise
29,6,Monica,anger,Anger
29,7,Monica,anger,Anger
29,8,Monica,anger,Anger
29,9,Chandler,neutral,Fear
29,10,Monica,anger,Anger
29,11,Monica,anger,Sadness
29,12,Chandler,surprise,Surprise
29,13,Ross,neutral,Neutral
30,0,Elizabeth,neutral,Joy
30,1,Ross,joy,Joy
30,2,Paul,neutral,Anger
30,3,Ross,neutral,Fear
30,4,Paul,anger,Anger
30,5,Ross,surprise,Surprise
30,6,Paul,anger,Anger
30,7,Ross,fear,Disgust
30,8,Paul,neutral,Neutral
30,9,Ross,neutral,Neutral
30,10,Ross,neutral,Neutral
30,11,Ross,fear,Fear
30,12,Paul,neutral,Neutral
30,13,Ross,neutral,Surprise
30,14,Paul,anger,Neutral
30,15,Elizabeth,surprise,Anger
31,0,Joey,neutral,Neutral
31,1,The Dry Cleaner,neutral,Neutral
31,2,Joey,neutral,Neutral
31,3,Phoebe,neutral,Joy
32,0,Joey and Chandler,surprise,Surprise
32,1,Phoebe,neutral,Joy
32,2,Monica,surprise,Neutral
32,3,Phoebe,neutral,Joy
32,4,Rachel,surprise,Neutral
32,5,Phoebe,neutral,Neutral
32,6,Monica,surprise,Surprise
32,7,Ross,surprise,Surprise
32,8,Ross,neutral,Neutral
32,9,Chandler,surprise,Neutral
32,10,Ross,joy,Neutral
32,11,Ross,joy,Neutral
32,12,Ross,anger,Neutral
32,13,Ross,anger,Neutral
32,14,Ross,anger,Neutral
32,15,Chandler,neutral,Neutral
32,16,Joey,neutral,Joy
32,17,Phoebe,fear,Fear
32,18,Ross,neutral,Neutral
33,0,Chandler,fear,Joy
33,1,Joey,joy,Joy
33,2,Ross,neutral,Neutral
33,3,Chandler,neutral,Neutral
33,4,Phoebe,surprise,Surprise
33,5,Chandler,neutral,Fear
33,6,Ross,neutral,Neutral
33,7,Monica,neutral,Neutral
33,8,Chandler,joy,Joy
33,9,Monica,joy,Surprise
33,10,Rachel,neutral,Neutral
34,0,Rachel,neutral,Neutral
34,1,Rachel,neutral,Neutral
34,2,Rachel,neutral,Neutral
34,3,Ross,joy,Joy
34,4,Rachel,neutral,Sadness
34,5,Ross,neutral,Neutral
34,6,Rachel,neutral,Neutral
34,7,Ross,neutral,Surprise
34,8,Rachel,neutral,Neutral
34,9,Ross,surprise,Anger
34,10,Rachel,neutral,Neutral
34,11,Ross,neutral,Neutral
34,12,Rachel,neutral,Neutral
34,13,Ross,disgust,Anger
35,0,Phoebe,surprise,Surprise
35,1,Phoebe,joy,Joy
35,2,Phoebe,joy,Joy
35,3,Phoebe,joy,Joy
35,4,Phoebe,joy,Joy
35,5,Ross,joy,Joy
36,0,Ross,neutral,Joy
36,1,Ross,neutral,Joy
36,2,Chandler,neutral,Joy
36,3,Joey,neutral,Sadness
36,4,Chandler,sadness,Disgust
36,5,Ross,sadness,Disgust
37,0,Monica,neutral,Neutral
37,1,Joey,joy,Joy
37,2,Monica,joy,Neutral
37,3,Joey,disgust,Surprise
38,0,Monica,anger,Anger
38,1,Chandler,neutral,Surprise
38,2,Monica,joy,Neutral
38,3,Ross,neutral,Neutral
38,4,Phoebe,surprise,Surprise
38,5,Ross,neutral,Neutral
38,6,Ross,anger,Anger
38,7,Ross,surprise,Surprise
38,8,Ross,surprise,Surprise
38,9,Ross,surprise,Joy
38,10,Phoebe,surprise,Surprise
38,11,Joey,surprise,Surprise
39,0,Kate,anger,Anger
39,1,Joey,anger,Anger
39,2,Joey,surprise,Anger
39,3,Joey,anger,Anger
39,4,Joey,anger,Sadness
39,5,Joey,anger,Sadness
39,6,Joey,anger,Sadness
39,7,The Director,joy,Joy
39,8,Kate,neutral,Neutral
39,9,The Director,neutral,Neutral
39,10,Kate,disgust,Neutral
39,11,The Director,neutral,Neutral
39,12,Joey,neutral,Joy
39,13,Kate,neutral,Neutral
39,14,Joey,neutral,Neutral
39,15,Joey,anger,Anger
39,16,Joey,anger,Anger
39,17,Kate,anger,Surprise
39,18,Joey,anger,Anger
40,0,Phoebe,anger,Sadness
40,1,Joey,anger,Anger
40,2,Chandler,neutral,Neutral
40,3,Phoebe,neutral,Neutral
40,4,Monica,neutral,Joy
40,5,Chandler,neutral,Joy
40,6,Joey,joy,Joy
40,7,Monica,neutral,Surprise
40,8,Joey,disgust,Disgust
40,9,Monica,fear,Neutral
40,10,Chandler,neutral,Neutral
40,11,Monica,surprise,Surprise
40,12,Joey,joy,Joy
40,13,Monica,sadness,Anger
40,14,Rachel,sadness,Anger
41,0,Mr. Tribbiani,sadness,Neutral
41,1,Joey,surprise,Surprise
41,2,Mr. Tribbiani,neutral,Neutral
41,3,Joey,neutral,Neutral
41,4,Mr. Tribbiani,neutral,Sadness
41,5,Joey,surprise,Surprise
41,6,Mr. Tribbiani,neutral,Neutral
41,7,Mr. Tribbiani,neutral,Sadness
41,8,Mr. Tribbiani,neutral,Sadness
41,9,Mr. Tribbiani,neutral,Neutral
41,10,Joey,neutral,Neutral
41,11,Mr. Tribbiani,neutral,Neutral
41,12,Joey,disgust,Anger
41,13,Mr. Tribbiani,neutral,Sadness
41,14,Joey,disgust,Fear
41,15,Mr. Tribbiani,surprise,Anger
42,0,Chandler,neutral,Neutral
42,1,Guru Saj,surprise,Surprise
43,0,Monica,neutral,Neutral
43,1,Rachel,neutral,Neutral
43,2,Monica,neutral,Neutral
43,3,Rachel,neutral,Sadness
43,4,Rachel,neutral,Neutral
43,5,Monica,neutral,Neutral
43,6,Rachel,neutral,Sadness
44,0,Charlie,neutral,Neutral
44,1,Ross,surprise,Surprise
44,2,Charlie,neutral,Neutral
45,0,Joey,sadness,Sadness
45,1,Chandler,disgust,Sadness
45,2,Joey,neutral,Neutral
45,3,Chandler,anger,Anger
45,4,Joey,neutral,Surprise
46,0,Monica,joy,Joy
46,1,Joey,surprise,Surprise
46,2,Monica,anger,Anger
46,3,Phoebe,surprise,Surprise
46,4,Rachel,neutral,Neutral
46,5,Joey,neutral,Neutral
46,6,Rachel,anger,Joy
46,7,Joey,surprise,Joy
46,8,Chandler,joy,Joy
46,9,Monica,joy,Anger
46,10,Joey,neutral,Surprise
46,11,Monica,fear,Surprise
46,12,Chandler,joy,Joy
46,13,Joey,surprise,Neutral
46,14,Chandler,joy,Surprise
47,0,Chandler,neutral,Joy
47,1,Joey,neutral,Neutral
47,2,Joey,neutral,Neutral
47,3,Joey,neutral,Neutral
47,4,Joey,neutral,Neutral
47,5,Joey,neutral,Joy
47,6,Joey,neutral,Neutral
47,7,Joey,joy,Surprise
47,8,Joey,neutral,Joy
47,9,Chandler,neutral,Neutral
47,11,Chandler,surprise,Neutral
47,12,Joey,neutral,Joy
47,13,Chandler,surprise,Joy
47,14,Joey,neutral,Neutral
47,15,Joey,joy,Joy
47,16,Joey,joy,Joy
47,17,Chandler,neutral,Joy
48,0,Rachel,neutral,Neutral
49,0,Ross,neutral,Neutral
49,1,Ross,neutral,Neutral
49,2,Ross,anger,Disgust
49,3,Monica,joy,Disgust
49,4,Ross,fear,Fear
49,5,Joey,neutral,Neutral
49,6,Joey,neutral,Neutral
49,7,Joey,neutral,Neutral
49,8,Joey,neutral,Joy
49,9,Monica,joy,Joy
49,10,Chandler,neutral,Neutral
49,11,Joey,neutral,Joy
49,12,Chandler,sadness,Sadness
49,13,Joey,surprise,Surprise
49,14,Chandler,neutral,Neutral
49,15,Monica,surprise,Surprise
49,16,Ross,neutral,Neutral
49,17,Chandler,neutral,Neutral
49,18,Ross,surprise,Neutral
49,19,Chandler,neutral,Neutral
49,20,Monica,surprise,Anger
49,21,Joey,anger,Anger
50,0,Joey,joy,Joy
50,1,Wayne,anger,Fear
50,2,Joey,surprise,Surprise
50,3,Joey,neutral,Neutral
50,4,Joey,neutral,Neutral
50,5,Joey,fear,Fear
50,6,Joey,fear,Fear
50,7,Joey,sadness,Sadness
50,8,Joey,joy,Joy
50,9,Joey,surprise,Surprise
50,10,Joey,surprise,Surprise
50,11,Joey,neutral,Neutral
50,12,Joey,neutral,Neutral
50,13,Joey,anger,Anger
50,14,Joey,surprise,Surprise
50,15,Joey,anger,Anger
50,16,Joey,neutral,Joy
51,0,Ross,neutral,Neutral
51,1,Rachel,sadness,Neutral
51,2,Ross,neutral,Neutral
51,3,Rachel,disgust,Anger
51,4,Ross,anger,Anger
51,5,Rachel,anger,Anger
51,6,Ross,anger,Anger
51,7,Rachel,anger,Anger
51,8,Ross,anger,Sadness
51,9,Rachel,anger,Anger
51,10,Rachel,anger,Anger
52,0,Monica,neutral,Neutral
52,1,Phoebe,joy,Surprise
52,2,Monica,neutral,Surprise
52,3,Phoebe,neutral,Neutral
52,4,Monica,neutral,Neutral
52,5,Phoebe,neutral,Neutral
52,6,Monica,neutral,Neutral
52,7,Phoebe,neutral,Neutral
52,8,Monica,neutral,Neutral
52,9,Phoebe,neutral,Neutral
52,10,Monica,neutral,Disgust
52,11,Phoebe,neutral,Surprise
53,0,Richard,joy,Joy
53,1,Monica,joy,Surprise
53,2,Richard,neutral,Neutral
53,3,Monica,neutral,Neutral
53,4,Monica,neutral,Neutral
53,5,Monica,neutral,Neutral
53,6,Richard,joy,Joy
53,7,Monica,neutral,Neutral
53,8,Richard,joy,Surprise
54,0,Joey,disgust,Anger
54,1,Rachel,sadness,Anger
54,2,Joey,anger,Anger
54,3,Dina,fear,Fear
54,4,Dina,fear,Neutral
54,5,Dina,neutral,Neutral
54,6,Bobby,joy,Joy
54,7,Dina,anger,Sadness
54,8,Joey,sadness,Anger
54,9,Dina,joy,Sadness
54,10,Dina,neutral,Joy
54,11,Dina,neutral,Surprise
54,12,Dina,fear,Fear
54,13,Joey,fear,Neutral
54,14,Dina,sadness,Sadness
54,15,Dina,sadness,Sadness
54,16,Dina,sadness,Sadness
54,17,Joey,joy,Joy
54,18,Dina,joy,Joy
54,19,Joey,joy,Joy
54,20,Bobby,joy,Neutral
54,21,Rachel,neutral,Neutral
54,22,Joey,joy,Joy
54,23,Rachel,anger,Anger
55,0,Danny,joy,Joy
55,1,Rachel,joy,Joy
55,2,Danny,neutral,Neutral
55,3,Rachel,surprise,Surprise
55,4,Danny,neutral,Joy
55,5,Rachel,joy,Joy
55,6,Krista,surprise,Joy
55,7,Danny,neutral,Disgust
55,8,Krista,joy,Anger
55,9,Danny,joy,Joy
55,10,Krista,joy,Joy
55,11,Danny,joy,Joy
55,12,Krista,joy,Joy
55,13,Danny,joy,Joy
55,14,Krista,joy,Joy
55,15,Danny,joy,Anger
55,16,Rachel,neutral,Neutral
56,0,Chandler,surprise,Surprise
56,1,Jill,neutral,Neutral
56,2,Chandler,surprise,Joy
56,3,Jill,neutral,Neutral
56,4,Chandler,neutral,Joy
56,5,Jill,neutral,Neutral
56,6,Chandler,joy,Sadness
57,1,Chandler,neutral,Neutral
57,2,Chandler,fear,Fear
57,3,Chandler,fear,Anger
58,0,Phoebe,neutral,Disgust
58,1,Rachel,neutral,Neutral
58,2,Phoebe,surprise,Joy
58,3,Joey,neutral,Joy
58,4,Monica,anger,Anger
58,5,Joey,surprise,Surprise
58,6,Monica,neutral,Neutral
58,7,Monica,neutral,Neutral
58,8,Monica,neutral,Surprise
58,9,Joey,neutral,Neutral
59,0,Doug,neutral,Joy
59,1,Doug,joy,Joy
59,2,Doug,neutral,Neutral
59,3,Doug,joy,Joy
59,4,Doug,joy,Joy
59,5,Doug,joy,Joy
59,6,Doug,joy,Joy
59,7,Doug,joy,Joy
59,8,Doug,joy,Joy
59,9,Doug,joy,Joy
61,0,Stevens,neutral,Neutral
61,1,Doug,joy,Neutral
61,2,Doug,joy,Joy
61,3,Doug,neutral,Neutral
61,4,Doug,neutral,Joy
61,5,Chandler,sadness,Fear
61,6,Doug,joy,Joy
61,7,Chandler,sadness,Joy
61,8,Doug,joy,Joy
62,0,Chandler,neutral,Neutral
62,1,Bob,joy,Joy
62,2,Chandler,neutral,Neutral
62,3,Bob,joy,Joy
62,5,Chandler,joy,Joy
62,6,Mr. Franklin,neutral,Neutral
62,7,Chandler,neutral,Neutral
62,8,Mr. Franklin,neutral,Neutral
62,9,Chandler,surprise,Fear
62,10,Mr. Franklin,surprise,Surprise
62,11,Chandler,neutral,Neutral
63,0,Ross,joy,Joy
63,1,Chandler,neutral,Neutral
63,2,Ross,joy,Joy
63,3,Chandler,surprise,Surprise
63,4,Ross,joy,Joy
63,5,Chandler,anger,Anger
63,6,Ross,neutral,Neutral
63,7,Chandler,sadness,Sadness
64,0,Chandler,anger,Disgust
64,1,Monica,neutral,Neutral
64,2,Chandler,neutral,Neutral
64,3,Phoebe,neutral,Neutral
64,4,Monica,neutral,Neutral
64,5,Phoebe,joy,Joy
64,6,Monica,neutral,Neutral
64,7,Phoebe,joy,Surprise
64,8,Joey,joy,Joy
64,9,Phoebe,anger,Anger
64,10,Chandler,neutral,Neutral
64,11,Joey,anger,Anger
64,12,Chandler,neutral,Anger
65,0,Ross,joy,Joy
65,1,Rachel,surprise,Surprise
65,2,Ross,neutral,Joy
65,3,Rachel,joy,Joy
66,1,Phoebe,neutral,Neutral
66,2,Phoebe,neutral,Fear
66,3,Monica,neutral,Neutral
66,4,Phoebe,neutral,Neutral
66,5,Monica,surprise,Surprise
66,6,Phoebe,neutral,Neutral
66,7,Monica,neutral,Neutral
66,8,Phoebe,sadness,Sadness
66,9,Monica,joy,Sadness
66,10,Phoebe,joy,Joy
66,11,Monica,sadness,Sadness
66,12,Phoebe,neutral,Disgust
67,0,Rachel,surprise,Surprise
67,1,Ross,neutral,Neutral
67,2,Rachel,joy,Joy
67,3,Ross,neutral,Joy
67,5,Rachel,joy,Joy
67,6,Rachel,sadness,Sadness
67,7,Rachel,joy,Joy
67,8,Rachel,joy,Joy
67,9,Ross,neutral,Surprise
67,10,Rachel,joy,Joy
67,11,Ross,joy,Fear
67,12,Phoebe,neutral,Neutral
67,13,Phoebe,neutral,Neutral
67,14,Phoebe,neutral,Neutral
67,15,Phoebe,anger,Surprise
68,0,Director,anger,Anger
68,1,Joey,joy,Joy
68,2,Director,neutral,Neutral
68,3,Joey,surprise,Surprise
69,0,Chandler,joy,Neutral
69,1,Chandler,neutral,Neutral
69,2,Janice,neutral,Neutral
69,3,Chandler,surprise,Surprise
69,4,Phoebe,sadness,Sadness
69,5,Chandler,neutral,Anger
69,6,Phoebe,anger,Anger
70,0,Tony,joy,Joy
70,1,Joey,neutral,Surprise
70,2,Chandler,neutral,Neutral
70,3,Tony,neutral,Neutral
70,4,Chandler,neutral,Neutral
70,5,Tony,anger,Anger
70,6,Chandler,neutral,Anger
70,7,Peter,anger,Anger
70,8,Joey,anger,Disgust
71,0,Rachel,neutral,Neutral
71,1,Phoebe,neutral,Neutral
72,0,Chandler,neutral,Neutral
72,1,Ticket Counter Attendant,surprise,Surprise
72,2,Chandler,neutral,Fear
72,3,Ticket Counter Attendant,surprise,Neutral
72,4,Chandler,neutral,Neutral
72,5,Ticket Counter Attendant,neutral,Neutral
72,6,Chandler,neutral,Neutral
72,7,Chandler,neutral,Neutral
73,0,Chandler,neutral,Neutral
73,1,Chandler,joy,Joy
73,2,Chandler,joy,Joy
73,3,Joey,neutral,Neutral
73,4,Chandler,neutral,Neutral
73,5,Joey,neutral,Neutral
73,6,Chandler,surprise,Surprise
73,7,Joey,neutral,Neutral
73,8,Chandler,neutral,Neutral
73,9,Joey,neutral,Neutral
73,10,Chandler,surprise,Surprise
73,11,Joey,neutral,Surprise
74,0,Joey,joy,Neutral
74,1,Phoebe,neutral,Neutral
74,2,Chandler,neutral,Neutral
74,3,Phoebe,neutral,Neutral
74,4,Joey,disgust,Disgust
74,5,Phoebe,anger,Anger
74,6,Joey,anger,Joy
75,0,Ross,neutral,Neutral
76,0,Rachel,neutral,Neutral
76,1,Ross,neutral,Neutral
76,2,Ross,neutral,Neutral
76,3,Ross,neutral,Neutral
76,4,Ross,neutral,Joy
76,5,Rachel,joy,Joy
76,6,Ross,joy,Joy
76,7,Rachel,sadness,Surprise
77,0,Dr. Long,neutral,Neutral
77,1,Rachel,neutral,Neutral
77,2,Dr. Long,neutral,Neutral
77,3,Rachel,neutral,Surprise
77,4,Rachel,joy,Joy
78,0,Ross,joy,Joy
78,1,Rachel,anger,Fear
78,2,Phoebe,anger,Anger
78,3,Phoebe,neutral,Surprise
78,4,Ross,fear,Anger
78,5,Rachel,surprise,Surprise
79,0,Joey,neutral,Neutral
79,1,Rachel,disgust,Fear
79,2,Joey,joy,Joy
79,3,Rachel,surprise,Surprise
79,4,Joey,neutral,Joy
79,5,Rachel,disgust,Sadness
79,6,Joey,neutral,Neutral
79,7,Joey,neutral,Neutral
80,0,Rachel,neutral,Surprise
80,1,Joey,joy,Joy
80,2,Rachel,surprise,Surprise
80,3,Joey,neutral,Neutral
80,4,Rachel,neutral,Joy
80,5,Joey,neutral,Joy
81,0,Joey,neutral,Neutral
81,1,Monica,neutral,Neutral
81,2,Joey,neutral,Neutral
81,3,Monica,joy,Joy
81,4,Joey,fear,Neutral
81,5,Phoebe,neutral,Neutral
81,6,Monica,joy,Joy
81,7,Phoebe,surprise,Surprise
81,8,Monica,joy,Neutral
81,9,Phoebe,neutral,Sadness
81,10,Joey,neutral,Neutral
81,11,Phoebe,anger,Anger
81,12,Monica,neutral,Neutral
81,13,Phoebe,anger,Anger
81,14,Phoebe,anger,Sadness
81,15,Phoebe,anger,Sadness
81,16,Phoebe,surprise,Surprise
82,0,Monica,neutral,Neutral
82,1,Chandler,neutral,Neutral
82,2,Monica,anger,Anger
82,3,Chandler,disgust,Anger
82,4,Monica,sadness,Fear
82,5,Chandler,neutral,Neutral
82,6,Chandler,disgust,Neutral
82,7,Phoebe,neutral,Joy
82,9,Chandler,disgust,Fear
82,10,Monica,neutral,Joy
